geo_id,NAME,children_under5,pct_all_parents_work,pct_remote_work,pct_non_traditional_hours,pct_non_english_home,pct_poverty,data_year
240276011031,Block Group 1; Census Tract 6011.03; Howard County; Maryland,276,0.21021569958740274,0.0939084928631967,0.09699545157094501,0.0,0.5609756097560976,2022
240276022021,Block Group 1; Census Tract 6022.02; Howard County; Maryland,41,0.03951233357756259,0.03187321526158204,0.013298342867252462,0.0,0.14695340501792115,2022
240276022022,Block Group 2; Census Tract 6022.02; Howard County; Maryland,36,0.03469375631200618,0.027986237790657398,0.011676593737099722,0.0,0.12903225806451613,2022
240276022023,Block Group 3; Census Tract 6022.02; Howard County; Maryland,78,0.07516980534268004,0.06063684854642436,0.02529928643038273,0.0,0.27956989247311825,2022
240276022024,Block Group 4; Census Tract 6022.02; Howard County; Maryland,124,0.11950071618579905,0.09639704127893103,0.04021937842778793,0.0,0.4444444444444444,2022
240276023021,Block Group 1; Census Tract 6023.02; Howard County; Maryland,23,0.06072607260726072,0.011524775729321183,0.012548755572065378,0.0,0.0798611111111111,2022
240276023022,Block Group 2; Census Tract 6023.02; Howard County; Maryland,124,0.3273927392739274,0.06213357349720986,0.06765416047548292,0.0,0.4305555555555556,2022
240276023023,Block Group 3; Census Tract 6023.02; Howard County; Maryland,69,0.1821782178217822,0.03457432718796355,0.037646266716196135,0.0,0.23958333333333334,2022
240276023024,Block Group 4; Census Tract 6023.02; Howard County; Maryland,72,0.1900990099009901,0.03607755880483153,0.03928306092124814,0.0,0.25,2022
240276023031,Block Group 1; Census Tract 6023.03; Howard County; Maryland,58,0.008986511119212542,0.059509065066474104,0.027065257017863654,0.0,0.27488151658767773,2022
240276023032,Block Group 2; Census Tract 6023.03; Howard County; Maryland,81,0.012550127597520964,0.08310748742042073,0.03779803135253373,0.0,0.38388625592417064,2022
240276023033,Block Group 3; Census Tract 6023.03; Howard County; Maryland,72,0.01115566897557419,0.07387332215148511,0.03359825009114109,0.0,0.3412322274881517,2022
240276023041,Block Group 1; Census Tract 6023.04; Howard County; Maryland,107,0.21243523316062174,0.11495860598246936,0.06403285782240203,0.0,0.5544041450777202,2022
240276023042,Block Group 2; Census Tract 6023.04; Howard County; Maryland,43,0.08537116846641808,0.046198318292020396,0.025732830713675586,0.0,0.22279792746113988,2022
240276023043,Block Group 3; Census Tract 6023.04; Howard County; Maryland,43,0.08537116846641808,0.046198318292020396,0.025732830713675586,0.0,0.22279792746113988,2022
240276023051,Block Group 1; Census Tract 6023.05; Howard County; Maryland,32,0.0567646532705265,0.04932766668989061,0.030319996554545845,0.0,0.25806451612903225,2022
240276023052,Block Group 2; Census Tract 6023.05; Howard County; Maryland,92,0.1631983781527637,0.1418170417334355,0.0871699900943193,0.0,0.7419354838709677,2022
240276023061,Block Group 1; Census Tract 6023.06; Howard County; Maryland,200,0.28027098593486705,0.0881040961000981,0.09240906990702956,0.0,0.6172839506172839,2022
240276023062,Block Group 2; Census Tract 6023.06; Howard County; Maryland,63,0.08828536056948313,0.027752790271530905,0.029108857020714314,0.0,0.19444444444444445,2022
240276023063,Block Group 3; Census Tract 6023.06; Howard County; Maryland,61,0.08548265071013446,0.02687174931052992,0.028184766321644017,0.0,0.1882716049382716,2022
240276026001,Block Group 1; Census Tract 6026; Howard County; Maryland,83,0.16533864541832669,0.034979967295837806,0.027329679493118757,0.0,0.16533864541832669,2022
240276026002,Block Group 2; Census Tract 6026; Howard County; Maryland,0,0.0,0.0,0.0,0.0,0.0,2022
240276026003,Block Group 3; Census Tract 6026; Howard County; Maryland,89,0.17729083665338646,0.03750863963047669,0.029305318974549032,0.0,0.17729083665338646,2022
240276026004,Block Group 4; Census Tract 6026; Howard County; Maryland,330,0.6573705179282868,0.13907697840513825,0.10866017147866494,0.0,0.6573705179282868,2022
240276027001,Block Group 1; Census Tract 6027; Howard County; Maryland,98,0.17536753675367536,0.10180705676679722,0.06609027898922251,0.0,0.48514851485148514,2022
240276027002,Block Group 2; Census Tract 6027; Howard County; Maryland,104,0.18610432471818608,0.10804014187496849,0.07013662260080758,0.0,0.5148514851485149,2022
240276028001,Block Group 1; Census Tract 6028; Howard County; Maryland,94,0.30247246168582376,0.08118602362204724,0.03622877072381722,0.0,0.3671875,2022
240276028002,Block Group 2; Census Tract 6028; Howard County; Maryland,0,0.0,0.0,0.0,0.0,0.0,2022
240276028003,Block Group 3; Census Tract 6028; Howard County; Maryland,162,0.5212823275862069,0.13991633858267716,0.06243681763040841,0.0,0.6328125,2022
240276029001,Block Group 1; Census Tract 6029; Howard County; Maryland,98,0.2288880747389632,0.0727290327264514,0.09404765323607402,0.0,0.46226415094339623,2022
240276029002,Block Group 2; Census Tract 6029; Howard County; Maryland,114,0.266257556328998,0.0846031605185251,0.10940237213175956,0.0,0.5377358490566038,2022
240276029003,Block Group 3; Census Tract 6029; Howard County; Maryland,0,0.0,0.0,0.0,0.0,0.0,2022
240276030011,Block Group 1; Census Tract 6030.01; Howard County; Maryland,9,0.011925795053003532,0.006553332126041289,0.010026315789473685,0.0,0.046875,2022
240276030012,Block Group 2; Census Tract 6030.01; Howard County; Maryland,81,0.10733215547703179,0.0589799891343716,0.09023684210526316,0.0,0.421875,2022
240276030013,Block Group 3; Census Tract 6030.01; Howard County; Maryland,102,0.1351590106007067,0.07427109742846794,0.11363157894736843,0.0,0.53125,2022
240276030031,Block Group 1; Census Tract 6030.03; Howard County; Maryland,192,0.08809384293911486,0.2148290463012007,0.17177832794474768,0.0,0.6357615894039735,2022
240276030032,Block Group 2; Census Tract 6030.03; Howard County; Maryland,110,0.05047043085053455,0.12307914111006289,0.09841466705167834,0.0,0.36423841059602646,2022
240276030041,Block Group 1; Census Tract 6030.04; Howard County; Maryland,117,0.03751743598787898,0.12204846024821947,0.07129444244089887,0.0,0.4020618556701031,2022
240276030042,Block Group 2; Census Tract 6030.04; Howard County; Maryland,128,0.04104471629443171,0.1335231018100179,0.07799733873876115,0.0,0.43986254295532645,2022
240276030043,Block Group 3; Census Tract 6030.04; Howard County; Maryland,46,0.014750444918311394,0.047984864712975174,0.028030293609242286,0.0,0.15807560137457044,2022
240276040011,Block Group 1; Census Tract 6040.01; Howard County; Maryland,100,0.0,0.06810237262951356,0.06342820827651736,0.0,0.29850746268656714,2022
240276040012,Block Group 2; Census Tract 6040.01; Howard County; Maryland,0,0.0,0.0,0.0,0.0,0.0,2022
240276040013,Block Group 3; Census Tract 6040.01; Howard County; Maryland,235,0.0,0.1600405756793569,0.14905628944981583,0.0,0.7014925373134329,2022
240276040031,Block Group 1; Census Tract 6040.03; Howard County; Maryland,184,0.25614286538002157,0.17264332544756072,0.17993259838921571,0.0,0.6411149825783972,2022
240276040032,Block Group 2; Census Tract 6040.03; Howard County; Maryland,14,0.019489131061523383,0.013135905197097014,0.013690523790483806,0.0,0.04878048780487805,2022
240276040033,Block Group 3; Census Tract 6040.03; Howard County; Maryland,89,0.12389519031968436,0.08350682589583101,0.08703261552521849,0.0,0.31010452961672474,2022
240276040041,Block Group 1; Census Tract 6040.04; Howard County; Maryland,36,0.017446690667405153,0.0326319598821279,0.03401624175393526,0.0,0.1565217391304348,2022
240276040042,Block Group 2; Census Tract 6040.04; Howard County; Maryland,194,0.0940182774854611,0.17585000603146703,0.18330974722953997,0.0,0.8434782608695652,2022
240276051031,Block Group 1; Census Tract 6051.03; Howard County; Maryland,86,0.08035693428951857,0.09633025751155846,0.07862273918014676,0.0,0.48314606741573035,2022
240276051032,Block Group 2; Census Tract 6051.03; Howard County; Maryland,92,0.08596323203064778,0.10305097315189976,0.08410804656480816,0.0,0.5168539325842697,2022
240276051041,Block Group 1; Census Tract 6051.04; Howard County; Maryland,104,0.12144027327547142,0.09944497566760506,0.048923386148352475,0.0,0.3969465648854962,2022
240276051042,Block Group 2; Census Tract 6051.04; Howard County; Maryland,158,0.18449579978388927,0.15107986687963076,0.07432591357153549,0.0,0.6030534351145038,2022
240276051051,Block Group 1; Census Tract 6051.05; Howard County; Maryland,275,0.11547406919088739,0.1381476339662098,0.047121192699190864,0.0,0.5402750491159135,2022
240276051052,Block Group 2; Census Tract 6051.05; Howard County; Maryland,17,0.007138397004527584,0.008540035554274787,0.002912946457768163,0.0,0.03339882121807466,2022
240276051053,Block Group 3; Census Tract 6051.05; Howard County; Maryland,217,0.09111953823426387,0.10901104207515465,0.03718290478445243,0.0,0.4263261296660118,2022
240276051061,Block Group 1; Census Tract 6051.06; Howard County; Maryland,48,0.02536130536130536,0.026148595431871882,0.023031044502217466,0.0,0.18461538461538463,2022
240276051062,Block Group 2; Census Tract 6051.06; Howard County; Maryland,212,0.11201243201243201,0.11548962982410081,0.10172044655146047,0.0,0.8153846153846154,2022
240276054011,Block Group 1; Census Tract 6054.01; Howard County; Maryland,41,0.06200816446980129,0.02109234733570048,0.023705198163920218,0.0,0.13712374581939799,2022
240276054012,Block Group 2; Census Tract 6054.01; Howard County; Maryland,46,0.06957013574660634,0.023664584815663952,0.02659607598878854,0.0,0.15384615384615385,2022
240276054013,Block Group 3; Census Tract 6054.01; Howard County; Maryland,58,0.08771886681093843,0.02983795476757629,0.03353418276847251,0.0,0.1939799331103679,2022
240276054014,Block Group 4; Census Tract 6054.01; Howard County; Maryland,154,0.23290871532559512,0.07922491438287498,0.08903903700594423,0.0,0.5150501672240803,2022
240276054031,Block Group 1; Census Tract 6054.03; Howard County; Maryland,100,0.7142857142857143,0.12934362934362936,0.1390853371051391,0.0,0.7142857142857143,2022
240276054032,Block Group 2; Census Tract 6054.03; Howard County; Maryland,40,0.2857142857142857,0.051737451737451735,0.05563413484205563,0.0,0.2857142857142857,2022
240276054041,Block Group 1; Census Tract 6054.04; Howard County; Maryland,0,0.0,0.0,0.0,0.0,0.0,2022
240276054042,Block Group 2; Census Tract 6054.04; Howard County; Maryland,17,0.5483870967741935,0.07956550809465872,0.08304272013949432,0.0,0.5483870967741935,2022
240276054043,Block Group 3; Census Tract 6054.04; Howard County; Maryland,14,0.45161290322580644,0.06552453607795425,0.06838812246781885,0.0,0.45161290322580644,2022
240276055021,Block Group 1; Census Tract 6055.02; Howard County; Maryland,103,0.28377551020408165,0.15781292960469714,0.12762390670553936,0.0,0.5255102040816326,2022
240276055022,Block Group 2; Census Tract 6055.02; Howard County; Maryland,0,0.0,0.0,0.0,0.0,0.0,2022
240276055023,Block Group 3; Census Tract 6055.02; Howard County; Maryland,93,0.2562244897959184,0.14249128595375568,0.11523323615160351,0.0,0.4744897959183674,2022
240276055031,Block Group 1; Census Tract 6055.03; Howard County; Maryland,166,0.46111111111111114,0.08714633068081344,0.07540655946216045,0.0,0.46111111111111114,2022
240276055032,Block Group 2; Census Tract 6055.03; Howard County; Maryland,0,0.0,0.0,0.0,0.0,0.0,2022
240276055033,Block Group 3; Census Tract 6055.03; Howard County; Maryland,115,0.3194444444444444,0.060372458001768346,0.0522394839647497,0.0,0.3194444444444444,2022
240276055034,Block Group 4; Census Tract 6055.03; Howard County; Maryland,79,0.21944444444444444,0.041473253757736514,0.03588625420187154,0.0,0.21944444444444444,2022
240276055041,Block Group 1; Census Tract 6055.04; Howard County; Maryland,50,0.0,0.17789072426937738,0.1615146831530139,0.0,1.0,2022
240276055051,Block Group 1; Census Tract 6055.05; Howard County; Maryland,58,0.09123761744823775,0.05613790197266191,0.024092438203890596,0.0,0.2248062015503876,2022
240276055052,Block Group 2; Census Tract 6055.05; Howard County; Maryland,32,0.05033799583351048,0.03097263557112381,0.013292379698698259,0.0,0.12403100775193798,2022
240276055053,Block Group 3; Census Tract 6055.05; Howard County; Maryland,168,0.26427447812593,0.16260633674840003,0.06978499341816587,0.0,0.6511627906976745,2022
240276056011,Block Group 1; Census Tract 6056.01; Howard County; Maryland,56,0.14213197969543148,0.027561581024293416,0.032665496407449576,0.0,0.14213197969543148,2022
240276056012,Block Group 2; Census Tract 6056.01; Howard County; Maryland,153,0.3883248730964467,0.07530217672708736,0.08924680268463901,0.0,0.3883248730964467,2022
240276056013,Block Group 3; Census Tract 6056.01; Howard County; Maryland,20,0.050761421319796954,0.009843421794390505,0.011666248716946277,0.0,0.050761421319796954,2022
240276056014,Block Group 4; Census Tract 6056.01; Howard County; Maryland,165,0.41878172588832485,0.08120822980372167,0.09624655191480679,0.0,0.41878172588832485,2022
240276056021,Block Group 1; Census Tract 6056.02; Howard County; Maryland,48,0.06304768844317463,0.03942519461828649,0.0407689307000753,0.0,0.19834710743801653,2022
240276056022,Block Group 2; Census Tract 6056.02; Howard County; Maryland,150,0.19702402638492073,0.12320373318214528,0.1274029084377353,0.0,0.6198347107438017,2022
240276056023,Block Group 3; Census Tract 6056.02; Howard County; Maryland,16,0.021015896147724877,0.01314173153942883,0.013589643566691765,0.0,0.06611570247933884,2022
240276056024,Block Group 4; Census Tract 6056.02; Howard County; Maryland,28,0.03677781825851854,0.02299803019400045,0.02378187624171059,0.0,0.11570247933884298,2022
240276056025,Block Group 5; Census Tract 6056.02; Howard County; Maryland,0,0.0,0.0,0.0,0.0,0.0,2022
240276066011,Block Group 1; Census Tract 6066.01; Howard County; Maryland,296,0.2,0.10844079718640094,0.2373438527284681,0.0,1.0,2022
240276066031,Block Group 1; Census Tract 6066.03; Howard County; Maryland,247,0.2799947939189615,0.07950121930900773,0.07684796500078979,0.0,0.38058551617873654,2022
240276066032,Block Group 2; Census Tract 6066.03; Howard County; Maryland,61,0.06914851185852895,0.019633904363763045,0.018978647226915696,0.0,0.09399075500770417,2022
240276066033,Block Group 3; Census Tract 6066.03; Howard County; Maryland,120,0.13602985939382742,0.03862407415822238,0.03733504372508006,0.0,0.18489984591679506,2022
240276066034,Block Group 4; Census Tract 6066.03; Howard County; Maryland,221,0.25052165771696555,0.07113266990805955,0.06875870552702244,0.0,0.3405238828967643,2022
240276066041,Block Group 1; Census Tract 6066.04; Howard County; Maryland,214,0.41890580558808765,0.06128888619021596,0.1136130186392752,0.0,0.49767441860465117,2022
240276066042,Block Group 2; Census Tract 6066.04; Howard County; Maryland,216,0.42282081311694836,0.06186167951909649,0.1146748225517918,0.0,0.5023255813953489,2022
240276066061,Block Group 1; Census Tract 6066.06; Howard County; Maryland,213,0.5788043478260869,0.07623276776246023,0.11889064026624328,0.0,0.5788043478260869,2022
240276066062,Block Group 2; Census Tract 6066.06; Howard County; Maryland,155,0.421195652173913,0.0554745493107105,0.08651666310454323,0.0,0.421195652173913,2022
240276066071,Block Group 1; Census Tract 6066.07; Howard County; Maryland,116,0.25060046964106003,0.0916854763537197,0.07869464454474512,0.0,0.4280442804428044,2022
240276066072,Block Group 2; Census Tract 6066.07; Howard County; Maryland,112,0.2419590741361959,0.08852390820359143,0.07598103611216771,0.0,0.4132841328413284,2022
240276066073,Block Group 3; Census Tract 6066.07; Howard County; Maryland,43,0.0928950016772895,0.03398685761387885,0.02917129065020724,0.0,0.15867158671586715,2022
240276067011,Block Group 1; Census Tract 6067.01; Howard County; Maryland,99,0.61875,0.13847517730496453,0.09736675126903553,0.0,0.61875,2022
240276067012,Block Group 2; Census Tract 6067.01; Howard County; Maryland,61,0.38125,0.08532308904649329,0.05999365482233502,0.0,0.38125,2022
240276067041,Block Group 1; Census Tract 6067.04; Howard County; Maryland,76,0.26573426573426573,0.07350431957606579,0.06872062363865643,0.0,0.26573426573426573,2022
240276067042,Block Group 2; Census Tract 6067.04; Howard County; Maryland,198,0.6923076923076923,0.1914980957376451,0.17903530895334174,0.0,0.6923076923076923,2022
240276067043,Block Group 3; Census Tract 6067.04; Howard County; Maryland,12,0.04195804195804196,0.011605945196220916,0.010850624785051015,0.0,0.04195804195804196,2022
240276067061,Block Group 1; Census Tract 6067.06; Howard County; Maryland,128,0.06418043177990955,0.08644044729348165,0.07268995422398809,0.0,0.5739910313901345,2022
240276067062,Block Group 2; Census Tract 6067.06; Howard County; Maryland,63,0.03158880626667423,0.042544907652260495,0.03577708684461914,0.0,0.2825112107623318,2022
240276067063,Block Group 3; Census Tract 6067.06; Howard County; Maryland,32,0.016045107944977387,0.02161011182337041,0.018172488555997023,0.0,0.14349775784753363,2022
240276067081,Block Group 1; Census Tract 6067.08; Howard County; Maryland,217,0.18627706191157967,0.055121409803388595,0.05706771860618014,0.0,0.3974358974358974,2022
240276067082,Block Group 2; Census Tract 6067.08; Howard County; Maryland,80,0.06867357121164228,0.020321257070373678,0.0210387902695595,0.0,0.14652014652014653,2022
240276067083,Block Group 3; Census Tract 6067.08; Howard County; Maryland,249,0.21374649039623658,0.06324991263153806,0.06548323471400394,0.0,0.45604395604395603,2022
240276068031,Block Group 1; Census Tract 6068.03; Howard County; Maryland,112,0.15700934579439252,0.02628107559614409,0.052236931797797155,0.0,0.22626262626262628,2022
240276068032,Block Group 2; Census Tract 6068.03; Howard County; Maryland,20,0.028037383177570097,0.004693049213597159,0.00932802353532092,0.0,0.04040404040404041,2022
240276068033,Block Group 3; Census Tract 6068.03; Howard County; Maryland,145,0.20327102803738317,0.0340246067985794,0.06762817063107666,0.0,0.29292929292929293,2022
240276068034,Block Group 4; Census Tract 6068.03; Howard County; Maryland,182,0.25514018691588786,0.04270674784373414,0.08488501417142036,0.0,0.36767676767676766,2022
240276068035,Block Group 5; Census Tract 6068.03; Howard County; Maryland,36,0.05046728971962616,0.008447488584474885,0.016790442363577653,0.0,0.07272727272727272,2022
240276068041,Block Group 1; Census Tract 6068.04; Howard County; Maryland,14,0.005306859205776174,0.014141414141414142,0.012651195499296766,0.0,0.07,2022
240276068042,Block Group 2; Census Tract 6068.04; Howard County; Maryland,186,0.07050541516245487,0.1878787878787879,0.16808016877637133,0.0,0.93,2022
240276068051,Block Group 1; Census Tract 6068.05; Howard County; Maryland,166,0.27517921146953406,0.16089719605897437,0.06847383178091049,0.0,0.5949820788530465,2022
240276068052,Block Group 2; Census Tract 6068.05; Howard County; Maryland,67,0.1110663082437276,0.0649404345539234,0.02763702848988556,0.0,0.24014336917562723,2022
240276068053,Block Group 3; Census Tract 6068.05; Howard County; Maryland,46,0.07625448028673835,0.044585969992245914,0.018974676276637847,0.0,0.16487455197132617,2022
240276068071,Block Group 1; Census Tract 6068.07; Howard County; Maryland,239,0.1838006230529595,0.33980582524271846,0.09759358288770054,0.0,1.0,2022
240276068081,Block Group 1; Census Tract 6068.08; Howard County; Maryland,37,0.10128015718860382,0.026286902262688497,0.025443492582016343,0.0,0.12292358803986711,2022
240276068082,Block Group 2; Census Tract 6068.08; Howard County; Maryland,155,0.4242817395738809,0.1101208067761275,0.1065876040597982,0.0,0.5149501661129569,2022
240276068083,Block Group 3; Census Tract 6068.08; Howard County; Maryland,109,0.29836586847453556,0.07743979315224449,0.0749551538226968,0.0,0.36212624584717606,2022
240276069011,Block Group 1; Census Tract 6069.01; Howard County; Maryland,0,0.0,0.0,0.0,0.0,0.0,2022
240276069012,Block Group 2; Census Tract 6069.01; Howard County; Maryland,34,0.08956796628029505,0.014470734744707347,0.027364303772218535,0.0,0.09315068493150686,2022
240276069013,Block Group 3; Census Tract 6069.01; Howard County; Maryland,86,0.22655426765015807,0.036602446707200934,0.06921559189443512,0.0,0.2356164383561644,2022
240276069014,Block Group 4; Census Tract 6069.01; Howard County; Maryland,245,0.6454162276080084,0.1042744121309794,0.1971839536527512,0.0,0.6712328767123288,2022
240276069041,Block Group 1; Census Tract 6069.04; Howard County; Maryland,164,0.44994871794871794,0.05580264916757808,0.10303292894280763,0.0,0.6307692307692307,2022
240276069042,Block Group 2; Census Tract 6069.04; Howard County; Maryland,77,0.21125641025641026,0.026200024304289707,0.04837521663778163,0.0,0.29615384615384616,2022
240276069043,Block Group 3; Census Tract 6069.04; Howard County; Maryland,19,0.05212820512820513,0.006464941062097461,0.011936741767764299,0.0,0.07307692307692308,2022
240276069051,Block Group 1; Census Tract 6069.05; Howard County; Maryland,16,0.005954736465223208,0.00612161071313593,0.003807187460175863,0.0,0.03007518796992481,2022
240276069052,Block Group 2; Census Tract 6069.05; Howard County; Maryland,260,0.09676446755987712,0.09947617408845885,0.061866796227857776,0.0,0.48872180451127817,2022
240276069053,Block Group 3; Census Tract 6069.05; Howard County; Maryland,256,0.09527578344357132,0.09794577141017488,0.06091499936281381,0.0,0.48120300751879697,2022
240276069061,Block Group 1; Census Tract 6069.06; Howard County; Maryland,125,0.37425149700598803,0.0605698034370102,0.11145551451867894,0.0,0.37425149700598803,2022
240276069062,Block Group 2; Census Tract 6069.06; Howard County; Maryland,84,0.25149700598802394,0.04070290790967085,0.07489810575655224,0.0,0.25149700598802394,2022
240276069063,Block Group 3; Census Tract 6069.06; Howard County; Maryland,125,0.37425149700598803,0.0605698034370102,0.11145551451867894,0.0,0.37425149700598803,2022
240276069071,Block Group 1; Census Tract 6069.07; Howard County; Maryland,124,0.06974392255482545,0.01782460083345039,0.056117263642401494,0.0,0.19682539682539682,2022
240276069072,Block Group 2; Census Tract 6069.07; Howard County; Maryland,165,0.09280441307698549,0.023718218850962217,0.0746721653306149,0.0,0.2619047619047619,2022
240276069073,Block Group 3; Census Tract 6069.07; Howard County; Maryland,341,0.19179578702576996,0.049017652291988574,0.1543224750166041,0.0,0.5412698412698412,2022
