geo_id,county_name,children_under_2,children_2_to_5,children_total_under_5,children_total_under_5,pct_non_english_home,pct_all_parents_work,pct_parents_nontraditional_hours,pct_remote_work,pct_eligible_subsidy,median_household_income,poverty_level_ratio,data_year
240276011031,Block Group 1; Census Tract 6011.03; Howard County; Maryland,158,118,276,276,0.0,0.21021569958740274,0.09699545157094501,0.0939084928631967,0.027422522195452,95811.26829268293,1.2233092263771081,2022
240276012053,Block Group 3; Census Tract 6012.05; Howard County; Maryland,44,32,76,76,0.0,0.1226049302351909,0.05290320766126197,0.017347039849096257,0.02602697281518566,20698.25842696629,0.4585943757323872,2022
240276012054,Block Group 4; Census Tract 6012.05; Howard County; Maryland,36,26,62,62,0.0,0.10001981150765574,0.0431578799341874,0.014151532508473263,0.021232530454493567,16885.42134831461,0.3741164644132633,2022
240276012061,Block Group 1; Census Tract 6012.06; Howard County; Maryland,64,48,112,112,0.0,0.6292134831460674,0.10435585654917655,0.05325631362051354,0.08625498264941497,100150.02247191011,1.3302280989176847,2022
240276012062,Block Group 2; Census Tract 6012.06; Howard County; Maryland,38,28,66,66,0.0,0.3707865168539326,0.06149541546647904,0.031383184812088336,0.050828829061262404,59016.97752808989,0.7838844154336356,2022
240276021001,Block Group 1; Census Tract 6021; Howard County; Maryland,18,14,32,32,0.0,0.00972093165735758,0.005702343633378116,0.012353544260538273,0.0022091688396735166,9936.351097178684,0.11038407619624162,2022
240276021002,Block Group 2; Census Tract 6021; Howard County; Maryland,119,89,208,208,0.0,0.06318605577282428,0.03706523361695775,0.08029803769349877,0.014359597457877857,64586.282131661435,0.7174964952755705,2022
240276021003,Block Group 3; Census Tract 6021; Howard County; Maryland,19,14,33,33,0.0,0.010024710771650005,0.005880541871921182,0.012739592518680095,0.0022782053659133137,10246.862068965516,0.11383357857737418,2022
240276021004,Block Group 4; Census Tract 6021; Howard County; Maryland,210,155,365,365,0.0,0.11087937671673492,0.06504235706821915,0.1409076142217647,0.02519833207752605,113336.50470219436,1.259068369113381,2022
240276022011,Block Group 1; Census Tract 6022.01; Howard County; Maryland,22,16,38,38,0.0,0.07244318181818182,0.03800301013941698,0.06228874561842764,0.019153225806451613,59653.46875,0.6458435278840897,2022
240276022012,Block Group 2; Census Tract 6022.01; Howard County; Maryland,52,38,90,90,0.0,0.17157595693779903,0.09000712927756654,0.14752597646469703,0.04536290322580645,141284.53125,1.5296294081465283,2022
240276022021,Block Group 1; Census Tract 6022.02; Howard County; Maryland,24,17,41,41,0.0,0.03951233357756259,0.013298342867252462,0.03187321526158204,0.01664914417947477,26272.32974910394,0.3117477491175404,2022
240276022022,Block Group 2; Census Tract 6022.02; Howard County; Maryland,21,15,36,36,0.0,0.03469375631200618,0.011676593737099722,0.027986237790657398,0.014618760742953455,23068.387096774193,0.2737297309324745,2022
240276022023,Block Group 3; Census Tract 6022.02; Howard County; Maryland,45,33,78,78,0.0,0.07516980534268004,0.02529928643038273,0.06063684854642436,0.031673981609732484,49981.50537634408,0.5930810836870279,2022
240276022024,Block Group 4; Census Tract 6022.02; Howard County; Maryland,71,53,124,124,0.0,0.11950071618579905,0.04021937842778793,0.09639704127893103,0.050353509225728565,79457.77777777777,0.9428468509896343,2022
240276023021,Block Group 1; Census Tract 6023.02; Howard County; Maryland,13,10,23,23,0.0,0.06072607260726072,0.012548755572065378,0.011524775729321183,0.004948716854444065,12305.559027777777,0.17460709001934674,2022
240276023022,Block Group 2; Census Tract 6023.02; Howard County; Maryland,71,53,124,124,0.0,0.3273927392739274,0.06765416047548292,0.06213357349720986,0.026680038693524526,66343.01388888889,0.9413599635825651,2022
240276023023,Block Group 3; Census Tract 6023.02; Howard County; Maryland,40,29,69,69,0.0,0.1821782178217822,0.037646266716196135,0.03457432718796355,0.014846150563332196,36916.677083333336,0.5238212700580402,2022
240276023024,Block Group 4; Census Tract 6023.02; Howard County; Maryland,41,31,72,72,0.0,0.1900990099009901,0.03928306092124814,0.03607755880483153,0.015491635370433595,38521.75,0.5465961078866507,2022
240276023031,Block Group 1; Census Tract 6023.03; Howard County; Maryland,33,25,58,58,0.0,0.008986511119212542,0.027065257017863654,0.059509065066474104,0.01397597812121826,56186.60663507109,0.6010799183277447,2022
240276023032,Block Group 2; Census Tract 6023.03; Howard County; Maryland,47,34,81,81,0.0,0.012550127597520964,0.03779803135253373,0.08310748742042073,0.019518176341701363,78467.50236966825,0.8394391962852985,2022
240276023033,Block Group 3; Census Tract 6023.03; Howard County; Maryland,41,31,72,72,0.0,0.01115566897557419,0.03359825009114109,0.07387332215148511,0.017349490081512323,69748.89099526066,0.746168174475821,2022
240276023041,Block Group 1; Census Tract 6023.04; Howard County; Maryland,61,46,107,107,0.0,0.21243523316062174,0.06403285782240203,0.11495860598246936,0.035446977408155965,102911.2694300518,1.207055123137986,2022
240276023042,Block Group 2; Census Tract 6023.04; Howard County; Maryland,25,18,43,43,0.0,0.08537116846641808,0.025732830713675586,0.046198318292020396,0.014245046995800996,41356.86528497409,0.4850782270554523,2022
240276023043,Block Group 3; Census Tract 6023.04; Howard County; Maryland,25,18,43,43,0.0,0.08537116846641808,0.025732830713675586,0.046198318292020396,0.014245046995800996,41356.86528497409,0.4850782270554523,2022
240276023051,Block Group 1; Census Tract 6023.05; Howard County; Maryland,18,14,32,32,0.0,0.0567646532705265,0.030319996554545845,0.04932766668989061,0.014562382501268241,47419.354838709674,0.5637918892304019,2022
240276023052,Block Group 2; Census Tract 6023.05; Howard County; Maryland,53,39,92,92,0.0,0.1631983781527637,0.0871699900943193,0.1418170417334355,0.041866849691146193,136330.64516129033,1.6209016815374055,2022
240276023061,Block Group 1; Census Tract 6023.06; Howard County; Maryland,115,85,200,200,0.0,0.28027098593486705,0.09240906990702956,0.0881040961000981,0.08679543481921935,72024.07407407407,1.2836839696172795,2022
240276023062,Block Group 2; Census Tract 6023.06; Howard County; Maryland,36,27,63,63,0.0,0.08828536056948313,0.029108857020714314,0.027752790271530905,0.027340561968054098,22687.583333333332,0.4043604504294431,2022
240276023063,Block Group 3; Census Tract 6023.06; Howard County; Maryland,35,26,61,61,0.0,0.08548265071013446,0.028184766321644017,0.02687174931052992,0.026472607619861904,21967.34259259259,0.39152361073327024,2022
240276026001,Block Group 1; Census Tract 6026; Howard County; Maryland,48,35,83,83,0.0,0.16533864541832669,0.027329679493118757,0.034979967295837806,0.04203308011344278,12968.832669322708,0.32718796939161965,2022
240276026002,Block Group 2; Census Tract 6026; Howard County; Maryland,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
240276026003,Block Group 3; Census Tract 6026; Howard County; Maryland,51,38,89,89,0.0,0.17729083665338646,0.029305318974549032,0.03750863963047669,0.04507161602525793,13906.338645418327,0.3508401117572789,2022
240276026004,Block Group 4; Census Tract 6026; Howard County; Maryland,189,141,330,330,0.0,0.6573705179282868,0.10866017147866494,0.13907697840513825,0.16711947514983275,51562.82868525896,1.3008678301112588,2022
240276027001,Block Group 1; Census Tract 6027; Howard County; Maryland,56,42,98,98,0.0,0.17536753675367536,0.06609027898922251,0.10180705676679722,0.017716779181670042,92458.14851485148,1.0688593554202843,2022
240276027002,Block Group 2; Census Tract 6027; Howard County; Maryland,60,44,104,104,0.0,0.18610432471818608,0.07013662260080758,0.10804014187496849,0.018801479947894738,98118.85148514852,1.1342997241194854,2022
240276028001,Block Group 1; Census Tract 6028; Howard County; Maryland,54,40,94,94,0.0,0.30247246168582376,0.03622877072381722,0.08118602362204724,0.07484305987240307,52048.828125,0.7274123729654015,2022
240276028002,Block Group 2; Census Tract 6028; Howard County; Maryland,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
240276028003,Block Group 3; Census Tract 6028; Howard County; Maryland,93,69,162,162,0.0,0.5212823275862069,0.06243681763040841,0.13991633858267716,0.12898484786520528,89701.171875,1.2536255789403727,2022
240276029001,Block Group 1; Census Tract 6029; Howard County; Maryland,56,42,98,98,0.0,0.2288880747389632,0.09404765323607402,0.0727290327264514,0.06561757473900337,44772.59433962264,0.9741917797445089,2022
240276029002,Block Group 2; Census Tract 6029; Howard County; Maryland,65,49,114,114,0.0,0.266257556328998,0.10940237213175956,0.0846031605185251,0.07633064816577942,52082.40566037736,1.1332434988864695,2022
240276029003,Block Group 3; Census Tract 6029; Howard County; Maryland,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
240276030011,Block Group 1; Census Tract 6030.01; Howard County; Maryland,5,4,9,9,0.0,0.011925795053003532,0.010026315789473685,0.006553332126041289,0.004789039767216294,6005.109375,0.10098906553103784,2022
240276030012,Block Group 2; Census Tract 6030.01; Howard County; Maryland,47,34,81,81,0.0,0.10733215547703179,0.09023684210526316,0.0589799891343716,0.04310135790494665,54045.984375,0.9089015897793405,2022
240276030013,Block Group 3; Census Tract 6030.01; Howard County; Maryland,59,43,102,102,0.0,0.1351590106007067,0.11363157894736843,0.07427109742846794,0.05427578402845134,68057.90625,1.1445427426850956,2022
240276030031,Block Group 1; Census Tract 6030.03; Howard County; Maryland,110,82,192,192,0.0,0.08809384293911486,0.17177832794474768,0.2148290463012007,0.016055278644563974,111178.80794701987,1.408360123101905,2022
240276030032,Block Group 2; Census Tract 6030.03; Howard County; Maryland,63,47,110,110,0.0,0.05047043085053455,0.09841466705167834,0.12307914111006289,0.00919833672344811,63696.19205298013,0.8068729871937996,2022
240276030041,Block Group 1; Census Tract 6030.04; Howard County; Maryland,67,50,117,117,0.0,0.03751743598787898,0.07129444244089887,0.12204846024821947,0.03533850568604528,70216.0824742268,0.8597172919545116,2022
240276030042,Block Group 2; Census Tract 6030.04; Howard County; Maryland,73,55,128,128,0.0,0.04104471629443171,0.07799733873876115,0.1335231018100179,0.03866092929755381,76817.59450171821,0.9405454134203203,2022
240276030043,Block Group 3; Census Tract 6030.04; Howard County; Maryland,26,20,46,46,0.0,0.014750444918311394,0.028030293609242286,0.047984864712975174,0.013893771466308399,27606.323024054982,0.3380085079479276,2022
240276040011,Block Group 1; Census Tract 6040.01; Howard County; Maryland,57,43,100,100,0.0,0.0,0.06342820827651736,0.06810237262951356,0.02564402514857708,53619.40298507462,0.6472446435411692,2022
240276040012,Block Group 2; Census Tract 6040.01; Howard County; Maryland,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
240276040013,Block Group 3; Census Tract 6040.01; Howard County; Maryland,135,100,235,235,0.0,0.0,0.14905628944981583,0.1600405756793569,0.06026345909915614,126005.59701492538,1.5210249123217479,2022
240276040031,Block Group 1; Census Tract 6040.03; Howard County; Maryland,106,78,184,184,0.0,0.25614286538002157,0.17993259838921571,0.17264332544756072,0.05105287077715497,138219.9024390244,1.3618269959097107,2022
240276040032,Block Group 2; Census Tract 6040.03; Howard County; Maryland,8,6,14,14,0.0,0.019489131061523383,0.013690523790483806,0.013135905197097014,0.003884457559131357,10516.731707317074,0.10361727142791277,2022
240276040033,Block Group 3; Census Tract 6040.03; Howard County; Maryland,51,38,89,89,0.0,0.12389519031968436,0.08703261552521849,0.08350682589583101,0.024694051625906484,66856.36585365854,0.6587097969345883,2022
240276040041,Block Group 1; Census Tract 6040.04; Howard County; Maryland,21,15,36,36,0.0,0.017446690667405153,0.03401624175393526,0.0326319598821279,0.014986838912016727,39130.59130434783,0.3374784102152445,2022
240276040042,Block Group 2; Census Tract 6040.04; Howard County; Maryland,111,83,194,194,0.0,0.0940182774854611,0.18330974722953997,0.17585000603146703,0.08076240969253458,210870.40869565218,1.8186336550488176,2022
240276051031,Block Group 1; Census Tract 6051.03; Howard County; Maryland,49,37,86,86,0.0,0.08035693428951857,0.07862273918014676,0.09633025751155846,0.010527562104789981,103444.95505617978,1.0729544601664422,2022
240276051032,Block Group 2; Census Tract 6051.03; Howard County; Maryland,53,39,92,92,0.0,0.08596323203064778,0.08410804656480816,0.10305097315189976,0.011262043181868353,110662.04494382023,1.1478117480850314,2022
240276051041,Block Group 1; Census Tract 6051.04; Howard County; Maryland,60,44,104,104,0.0,0.12144027327547142,0.048923386148352475,0.09944497566760506,0.01705940922668437,79234.106870229,0.8701579820776635,2022
240276051042,Block Group 2; Census Tract 6051.04; Howard County; Maryland,91,67,158,158,0.0,0.18449579978388927,0.07432591357153549,0.15107986687963076,0.025917179402078175,120374.893129771,1.3219707804641425,2022
240276051051,Block Group 1; Census Tract 6051.05; Howard County; Maryland,158,117,275,275,0.0,0.11547406919088739,0.047121192699190864,0.1381476339662098,0.00474047785030737,118908.59528487228,1.211201850560872,2022
240276051052,Block Group 2; Census Tract 6051.05; Howard County; Maryland,10,7,17,17,0.0,0.007138397004527584,0.002912946457768163,0.008540035554274787,0.00029304772165536475,7350.713163064834,0.07487429621649028,2022
240276051053,Block Group 3; Census Tract 6051.05; Howard County; Maryland,125,92,217,217,0.0,0.09111953823426387,0.03718290478445243,0.10901104207515465,0.003740667976424362,93829.69155206287,0.95574836935167,2022
240276051061,Block Group 1; Census Tract 6051.06; Howard County; Maryland,28,20,48,48,0.0,0.02536130536130536,0.023031044502217466,0.026148595431871882,0.008105683477281923,41230.7076923077,0.40252781931080583,2022
240276051062,Block Group 2; Census Tract 6051.06; Howard County; Maryland,122,90,212,212,0.0,0.11201243201243201,0.10172044655146047,0.11548962982410081,0.03580010202466182,182102.29230769232,1.777831201956059,2022
240276054011,Block Group 1; Census Tract 6054.01; Howard County; Maryland,24,17,41,41,0.0,0.06200816446980129,0.023705198163920218,0.02109234733570048,0.01849599675686632,14318.1872909699,0.2870857403466099,2022
240276054012,Block Group 2; Census Tract 6054.01; Howard County; Maryland,26,20,46,46,0.0,0.06957013574660634,0.02659607598878854,0.023664584815663952,0.020751606117459777,16064.307692307693,0.32209619648644044,2022
240276054013,Block Group 3; Census Tract 6054.01; Howard County; Maryland,33,25,58,58,0.0,0.08771886681093843,0.03353418276847251,0.02983795476757629,0.026165068582884067,20254.996655518396,0.40612129122203355,2022
240276054014,Block Group 4; Census Tract 6054.01; Howard County; Maryland,88,66,154,154,0.0,0.23290871532559512,0.08903903700594423,0.07922491438287498,0.06947276830627838,53780.50836120401,1.0783220491067786,2022
240276054031,Block Group 1; Census Tract 6054.03; Howard County; Maryland,57,43,100,100,0.0,0.7142857142857143,0.1390853371051391,0.12934362934362936,0.19389756883626427,78254.28571428571,1.35507514187627,2022
240276054032,Block Group 2; Census Tract 6054.03; Howard County; Maryland,23,17,40,40,0.0,0.2857142857142857,0.05563413484205563,0.051737451737451735,0.0775590275345057,31301.714285714283,0.542030056750508,2022
240276054041,Block Group 1; Census Tract 6054.04; Howard County; Maryland,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
240276054042,Block Group 2; Census Tract 6054.04; Howard County; Maryland,10,7,17,17,0.0,0.5483870967741935,0.08304272013949432,0.07956550809465872,0.058149311219540235,60175.6129032258,1.1370144942116571,2022
240276054043,Block Group 3; Census Tract 6054.04; Howard County; Maryland,8,6,14,14,0.0,0.45161290322580644,0.06838812246781885,0.06552453607795425,0.047887668063150785,49556.38709677419,0.9363648775860706,2022
240276055021,Block Group 1; Census Tract 6055.02; Howard County; Maryland,59,44,103,103,0.0,0.28377551020408165,0.12762390670553936,0.15781292960469714,0.06761588904446048,66218.48979591836,1.113486200093343,2022
240276055022,Block Group 2; Census Tract 6055.02; Howard County; Maryland,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
240276055023,Block Group 3; Census Tract 6055.02; Howard County; Maryland,53,40,93,93,0.0,0.2562244897959184,0.11523323615160351,0.14249128595375568,0.0610512396226682,59789.510204081635,1.0053807437736009,2022
240276055031,Block Group 1; Census Tract 6055.03; Howard County; Maryland,95,71,166,166,0.0,0.46111111111111114,0.07540655946216045,0.08714633068081344,0.10297953269335267,46431.12222222223,0.8941509036205197,2022
240276055032,Block Group 2; Census Tract 6055.03; Howard County; Maryland,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
240276055033,Block Group 3; Census Tract 6055.03; Howard County; Maryland,66,49,115,115,0.0,0.3194444444444444,0.0522394839647497,0.060372458001768346,0.07134124252852744,32166.138888888887,0.6194418910624082,2022
240276055034,Block Group 4; Census Tract 6055.03; Howard County; Maryland,45,34,79,79,0.0,0.21944444444444444,0.03588625420187154,0.041473253757736514,0.049008331823944935,22096.73888888889,0.4255296469037413,2022
240276055041,Block Group 1; Census Tract 6055.04; Howard County; Maryland,29,21,50,50,0.0,0.0,0.1615146831530139,0.17789072426937738,0.007891770011273957,250001.0,2.2362626832018035,2022
240276055051,Block Group 1; Census Tract 6055.05; Howard County; Maryland,33,25,58,58,0.0,0.09123761744823775,0.024092438203890596,0.05613790197266191,0.011133388813004248,56201.77519379845,0.4977057575959746,2022
240276055052,Block Group 2; Census Tract 6055.05; Howard County; Maryland,18,14,32,32,0.0,0.05033799583351048,0.013292379698698259,0.03097263557112381,0.006142559345105792,31007.875968992248,0.27459628005295145,2022
240276055053,Block Group 3; Census Tract 6055.05; Howard County; Maryland,96,72,168,168,0.0,0.26427447812593,0.06978499341816587,0.16260633674840003,0.032248436561805406,162791.3488372093,1.4416304702779954,2022
240276056011,Block Group 1; Census Tract 6056.01; Howard County; Maryland,32,24,56,56,0.0,0.14213197969543148,0.032665496407449576,0.027561581024293416,0.02542685132741351,17962.497461928935,0.28508649369043093,2022
240276056012,Block Group 2; Census Tract 6056.01; Howard County; Maryland,88,65,153,153,0.0,0.3883248730964467,0.08924680268463901,0.07530217672708736,0.06946979023382618,49076.109137055835,0.778897027404213,2022
240276056013,Block Group 3; Census Tract 6056.01; Howard County; Maryland,11,9,20,20,0.0,0.050761421319796954,0.011666248716946277,0.009843421794390505,0.00908101833121911,6415.177664974619,0.10181660488943961,2022
240276056014,Block Group 4; Census Tract 6056.01; Howard County; Maryland,95,70,165,165,0.0,0.41878172588832485,0.09624655191480679,0.08120822980372167,0.07491840123255765,52925.215736040605,0.8399869903378767,2022
240276056021,Block Group 1; Census Tract 6056.02; Howard County; Maryland,28,20,48,48,0.0,0.06304768844317463,0.0407689307000753,0.03942519461828649,0.019865938942865407,29045.553719008265,0.4219381301315088,2022
240276056022,Block Group 2; Census Tract 6056.02; Howard County; Maryland,86,64,150,150,0.0,0.19702402638492073,0.1274029084377353,0.12320373318214528,0.0620810591964544,90767.35537190083,1.3185566566609652,2022
240276056023,Block Group 3; Census Tract 6056.02; Howard County; Maryland,9,7,16,16,0.0,0.021015896147724877,0.013589643566691765,0.01314173153942883,0.006621979647621803,9681.851239669422,0.1406460433771696,2022
240276056024,Block Group 4; Census Tract 6056.02; Howard County; Maryland,16,12,28,28,0.0,0.03677781825851854,0.02378187624171059,0.02299803019400045,0.011588464383338154,16943.239669421488,0.2461305759100468,2022
240276056025,Block Group 5; Census Tract 6056.02; Howard County; Maryland,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
240276066011,Block Group 1; Census Tract 6066.01; Howard County; Maryland,170,126,296,296,0.0,0.2,0.2373438527284681,0.10844079718640094,0.06074391222906075,150000.0,2.1707492641156008,2022
240276066031,Block Group 1; Census Tract 6066.03; Howard County; Maryland,142,105,247,247,0.0,0.2799947939189615,0.07684796500078979,0.07950121930900773,0.11157202625308563,35860.28967642527,0.743792760908276,2022
240276066032,Block Group 2; Census Tract 6066.03; Howard County; Maryland,35,26,61,61,0.0,0.06914851185852895,0.018978647226915696,0.019633904363763045,0.027554225107037342,8856.184899845917,0.18368971018382524,2022
240276066033,Block Group 3; Census Tract 6066.03; Howard County; Maryland,69,51,120,120,0.0,0.13602985939382742,0.03733504372508006,0.03862407415822238,0.054205032997450504,17422.003081664097,0.36135680691900046,2022
240276066034,Block Group 4; Census Tract 6066.03; Howard County; Maryland,127,94,221,221,0.0,0.25052165771696555,0.06875870552702244,0.07113266990805955,0.09982760243697136,32085.522342064716,0.6654987860758259,2022
240276066041,Block Group 1; Census Tract 6066.04; Howard County; Maryland,123,91,214,214,0.0,0.41890580558808765,0.1136130186392752,0.06128888619021596,0.08178329618571009,62067.962790697675,0.9893405210479835,2022
240276066042,Block Group 2; Census Tract 6066.04; Howard County; Maryland,124,92,216,216,0.0,0.42282081311694836,0.1146748225517918,0.06186167951909649,0.08254762605660458,62648.03720930233,0.99858669414189,2022
240276066061,Block Group 1; Census Tract 6066.06; Howard County; Maryland,122,91,213,213,0.0,0.5788043478260869,0.11889064026624328,0.07623276776246023,0.11068474700968292,60828.86413043478,1.149629073120372,2022
240276066062,Block Group 2; Census Tract 6066.06; Howard County; Maryland,89,66,155,155,0.0,0.421195652173913,0.08651666310454323,0.0554745493107105,0.08054523843427631,44265.135869565216,0.8365845367777355,2022
240276066071,Block Group 1; Census Tract 6066.07; Howard County; Maryland,67,49,116,116,0.0,0.25060046964106003,0.07869464454474512,0.0916854763537197,0.06912640421620085,66280.0885608856,0.8993764741848118,2022
240276066072,Block Group 2; Census Tract 6066.07; Howard County; Maryland,64,48,112,112,0.0,0.2419590741361959,0.07598103611216771,0.08852390820359143,0.06674273510529738,63994.56826568266,0.8683634923163701,2022
240276066073,Block Group 3; Census Tract 6066.07; Howard County; Maryland,25,18,43,43,0.0,0.0928950016772895,0.02917129065020724,0.03398685761387885,0.025624442942212382,24569.34317343173,0.3333895550857492,2022
240276067011,Block Group 1; Census Tract 6067.01; Howard County; Maryland,57,42,99,99,0.0,0.61875,0.09736675126903553,0.13847517730496453,0.10223407127429807,112535.15625,1.2052739943304536,2022
240276067012,Block Group 2; Census Tract 6067.01; Howard County; Maryland,35,26,61,61,0.0,0.38125,0.05999365482233502,0.08532308904649329,0.06299271058315334,69339.84375,0.7426435722642187,2022
240276067041,Block Group 1; Census Tract 6067.04; Howard County; Maryland,44,32,76,76,0.0,0.26573426573426573,0.06872062363865643,0.07350431957606579,0.054362707244361444,26098.825174825175,0.5355059854355939,2022
240276067042,Block Group 2; Census Tract 6067.04; Howard County; Maryland,114,84,198,198,0.0,0.6923076923076923,0.17903530895334174,0.1914980957376451,0.1416291583471522,67994.30769230769,1.3951340146874682,2022
240276067043,Block Group 3; Census Tract 6067.04; Howard County; Maryland,7,5,12,12,0.0,0.04195804195804196,0.010850624785051015,0.011605945196220916,0.00858358535437286,4120.8671328671335,0.08455357664772535,2022
240276067061,Block Group 1; Census Tract 6067.06; Howard County; Maryland,73,55,128,128,0.0,0.06418043177990955,0.07268995422398809,0.08644044729348165,0.09443343148764731,93590.9596412556,1.1987473639930384,2022
240276067062,Block Group 2; Census Tract 6067.06; Howard County; Maryland,36,27,63,63,0.0,0.03158880626667423,0.03577708684461914,0.042544907652260495,0.046478954560326406,46064.30044843049,0.5900084682153236,2022
240276067063,Block Group 3; Census Tract 6067.06; Howard County; Maryland,18,14,32,32,0.0,0.016045107944977387,0.018172488555997023,0.02161011182337041,0.023608357871911827,23397.7399103139,0.2996868409982596,2022
240276067081,Block Group 1; Census Tract 6067.08; Howard County; Maryland,125,92,217,217,0.0,0.18627706191157967,0.05706771860618014,0.055121409803388595,0.10478918305207204,41569.80769230769,0.7679779556254243,2022
240276067082,Block Group 2; Census Tract 6067.08; Howard County; Maryland,46,34,80,80,0.0,0.06867357121164228,0.0210387902695595,0.020321257070373678,0.03863195688555652,15325.274725274727,0.28312551359462645,2022
240276067083,Block Group 3; Census Tract 6067.08; Howard County; Maryland,143,106,249,249,0.0,0.21374649039623658,0.06548323471400394,0.06324991263153806,0.12024196580629465,47699.91758241758,0.8812281610632748,2022
240276068031,Block Group 1; Census Tract 6068.03; Howard County; Maryland,64,48,112,112,0.0,0.15700934579439252,0.052236931797797155,0.02628107559614409,0.01655307399252036,26632.468686868688,0.4880397982128087,2022
240276068032,Block Group 2; Census Tract 6068.03; Howard County; Maryland,11,9,20,20,0.0,0.028037383177570097,0.00932802353532092,0.004693049213597159,0.0029559060700929214,4755.797979797981,0.08714996396657297,2022
