geo_id,county_name,children_under_2,children_2_to_5,children_total_under_5,pct_non_english_home,pct_all_parents_work,pct_parents_nontraditional_hours,pct_remote_work,pct_eligible_subsidy,median_household_income,poverty_level_ratio,pct_hispanic,pct_white_non_hispanic,pct_black,pct_asian,pct_other_race,data_year
2.40276E+11,Block Group 1; Census Tract 6011.03; Howard County; Maryland,124,152,276,0,0.56097561,0.096995452,0.093908493,0.027422522,95811.26829,0,0.023247467,0.315880887,0.050480214,0.142236542,0.029130499,2022
2.40276E+11,Block Group 2; Census Tract 6012.05; Howard County; Maryland,27,32,59,0,0.165730337,0.041069595,0.013466781,0.014535337,16068.38483,0,0.00810955,0.077693612,0.047523337,0.025668787,0.00673505,2022
2.40276E+11,Block Group 3; Census Tract 6012.05; Howard County; Maryland,34,42,76,0,0.213483146,0.052903208,0.01734704,0.018723486,20698.25843,0,0.0104462,0.100079907,0.061216502,0.033064879,0.008675658,2022
2.40276E+11,Block Group 4; Census Tract 6012.05; Howard County; Maryland,28,34,62,0,0.174157303,0.04315788,0.014151533,0.015274422,16885.42135,0,0.0085219,0.081644135,0.049939778,0.02697398,0.00707751,2022
2.40276E+11,Block Group 1; Census Tract 6012.06; Howard County; Maryland,50,62,112,0,0.629213483,0.104355857,0.053256314,0.082931926,100150.0225,0,0.003178576,0.436042777,0.089867,0.074552045,0.025573085,2022
2.40276E+11,Block Group 2; Census Tract 6012.06; Howard County; Maryland,30,36,66,0,0.370786517,0.061495415,0.031383185,0.048870599,59016.97753,0,0.001873089,0.256953779,0.052957339,0.043932455,0.015069854,2022
2.40276E+11,Block Group 1; Census Tract 6021; Howard County; Maryland,14,18,32,0,0.036730166,0.005702344,0.012353544,0.002059978,9936.351097,0,0.000990086,0.025290122,0.005391106,0.010370152,0.008115274,2022
2.40276E+11,Block Group 2; Census Tract 6021; Howard County; Maryland,94,114,208,0,0.238746082,0.037065234,0.080298038,0.013389858,64586.28213,0,0.006435561,0.164385796,0.035042186,0.067405988,0.052749278,2022
2.40276E+11,Block Group 3; Census Tract 6021; Howard County; Maryland,15,18,33,0,0.037877984,0.005880542,0.012739593,0.002124353,10246.86207,0,0.001021026,0.026080439,0.005559578,0.010694219,0.008368876,2022
2.40276E+11,Block Group 4; Census Tract 6021; Howard County; Maryland,164,201,365,0,0.41895346,0.065042357,0.140907614,0.023496627,113336.5047,0,0.011293171,0.288465459,0.061492298,0.118284547,0.092564838,2022
2.40276E+11,Block Group 1; Census Tract 6022.01; Howard County; Maryland,17,21,38,0,0.296875,0.03800301,0.062288746,0.014933024,59653.46875,0,0.01941723,0.15870777,0.006338682,0.106072635,0.006338682,2022
2.40276E+11,Block Group 2; Census Tract 6022.01; Howard County; Maryland,40,50,90,0,0.703125,0.090007129,0.147525976,0.035367687,141284.5313,0,0.045988176,0.375886824,0.015012669,0.251224662,0.015012669,2022
2.40276E+11,Block Group 1; Census Tract 6022.02; Howard County; Maryland,18,23,41,0,0.146953405,0.013298343,0.031873215,0.016269027,26272.32975,0,0.00366625,0.083413504,0.012035413,0.043160609,0.004677629,2022
2.40276E+11,Block Group 2; Census Tract 6022.02; Howard County; Maryland,16,20,36,0,0.129032258,0.011676594,0.027986238,0.014284999,23068.3871,0,0.003219146,0.073241125,0.01056768,0.037897121,0.004107186,2022
2.40276E+11,Block Group 3; Census Tract 6022.02; Howard County; Maryland,35,43,78,0,0.279569892,0.025299286,0.060636849,0.030950831,49981.50538,0,0.006974817,0.158689104,0.02289664,0.082110428,0.008898904,2022
2.40276E+11,Block Group 4; Census Tract 6022.02; Howard County; Maryland,56,68,124,0,0.444444444,0.040219378,0.096397041,0.049203886,79457.77778,0,0.01108817,0.252274987,0.036399786,0.130534526,0.014146976,2022
2.40276E+11,Block Group 1; Census Tract 6023.02; Howard County; Maryland,10,13,23,0,0.079861111,0.012548756,0.011524776,0.004948717,12305.55903,0,0.002661584,0.044079097,0.01363383,0.013769625,0.005716975,2022
2.40276E+11,Block Group 2; Census Tract 6023.02; Howard County; Maryland,56,68,124,0,0.430555556,0.06765416,0.062133573,0.026680039,66343.01389,0,0.014349411,0.237643825,0.073504128,0.074236241,0.03082195,2022
2.40276E+11,Block Group 3; Census Tract 6023.02; Howard County; Maryland,31,38,69,0,0.239583333,0.037646267,0.034574327,0.014846151,36916.67708,0,0.007984753,0.13223729,0.040901491,0.041308876,0.017150924,2022
2.40276E+11,Block Group 4; Census Tract 6023.02; Howard County; Maryland,32,40,72,0,0.25,0.039283061,0.036077559,0.015491635,38521.75,0,0.008331916,0.137986737,0.042679816,0.043104914,0.017896616,2022
2.40276E+11,Block Group 1; Census Tract 6023.03; Howard County; Maryland,26,32,58,0,0.222523132,0.027065257,0.059509065,0.013975978,56186.60664,0,0.005171343,0.138087176,0.004063198,0.098563339,0.02899646,2022
2.40276E+11,Block Group 2; Census Tract 6023.03; Howard County; Maryland,36,45,81,0,0.310765064,0.037798031,0.083107487,0.019518176,78467.50237,0,0.007222048,0.192845884,0.005674466,0.137648801,0.040495056,2022
2.40276E+11,Block Group 3; Census Tract 6023.03; Howard County; Maryland,32,40,72,0,0.276235613,0.03359825,0.073873322,0.01734949,69748.891,0,0.006419598,0.171418564,0.00504397,0.12235449,0.035995606,2022
2.40276E+11,Block Group 1; Census Tract 6023.04; Howard County; Maryland,48,59,107,0,0.554404145,0.064032858,0.114958606,0.033993316,102911.2694,0,0.01396062,0.306240162,0.011056811,0.199357655,0.023788897,2022
2.40276E+11,Block Group 2; Census Tract 6023.04; Howard County; Maryland,19,24,43,0,0.222797927,0.025732831,0.046198318,0.013660865,41356.86528,0,0.005610343,0.123068476,0.004443391,0.080115693,0.009560024,2022
2.40276E+11,Block Group 3; Census Tract 6023.04; Howard County; Maryland,19,24,43,0,0.222797927,0.025732831,0.046198318,0.013660865,41356.86528,0,0.005610343,0.123068476,0.004443391,0.080115693,0.009560024,2022
2.40276E+11,Block Group 1; Census Tract 6023.05; Howard County; Maryland,14,18,32,0,0.258064516,0.030319997,0.049327667,0.011936379,47419.35484,0,0.00381523,0.192251805,0.004888263,0.044352044,0.012757174,2022
2.40276E+11,Block Group 2; Census Tract 6023.05; Howard County; Maryland,41,51,92,0,0.741935484,0.08716999,0.141817042,0.03431709,136330.6452,0,0.010968785,0.55272394,0.014053756,0.127512128,0.036676875,2022
2.40276E+11,Block Group 1; Census Tract 6023.06; Howard County; Maryland,90,110,200,0,0.617283951,0.09240907,0.088104096,0.074056801,72024.07407,0,0.039138017,0.312351485,0.027418117,0.224613512,0.013762819,2022
2.40276E+11,Block Group 2; Census Tract 6023.06; Howard County; Maryland,28,35,63,0,0.194444444,0.029108857,0.02775279,0.023327892,22687.58333,0,0.012328475,0.098390718,0.008636707,0.070753256,0.004335288,2022
2.40276E+11,Block Group 3; Census Tract 6023.06; Howard County; Maryland,27,34,61,0,0.188271605,0.028184766,0.026871749,0.022587324,21967.34259,0,0.011937095,0.095267203,0.008362526,0.068507121,0.00419766,2022
2.40276E+11,Block Group 1; Census Tract 6026; Howard County; Maryland,37,46,83,0,0.165338645,0.027329679,0.034979967,0.033246865,12968.83267,0,0.013899783,0.067915131,0.025111302,0.052681635,0.005730795,2022
2.40276E+11,Block Group 2; Census Tract 6026; Howard County; Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
2.40276E+11,Block Group 3; Census Tract 6026; Howard County; Maryland,40,49,89,0,0.177290837,0.029305319,0.03750864,0.035650253,13906.33865,0,0.014904586,0.072824658,0.026926577,0.056489946,0.006145069,2022
2.40276E+11,Block Group 4; Census Tract 6026; Howard County; Maryland,148,182,330,0,0.657370518,0.108660171,0.139076978,0.132186333,51562.82869,0,0.055264197,0.270024013,0.099840115,0.209457105,0.022785089,2022
2.40276E+11,Block Group 1; Census Tract 6027; Howard County; Maryland,44,54,98,0,0.485148515,0.066090279,0.101807057,0.017716779,92458.14851,0,0.015876122,0.291411467,0.034734055,0.11218052,0.03094635,2022
2.40276E+11,Block Group 2; Census Tract 6027; Howard County; Maryland,47,57,104,0,0.514851485,0.070136623,0.108040142,0.01880148,98118.85149,0,0.01684813,0.309252985,0.03686063,0.119048716,0.032841025,2022
2.40276E+11,Block Group 1; Census Tract 6028; Howard County; Maryland,42,52,94,0,0.3671875,0.036228771,0.081186024,0.073161193,52048.82813,0,0.014157205,0.182723922,0.055848973,0.103179628,0.011277773,2022
2.40276E+11,Block Group 2; Census Tract 6028; Howard County; Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
2.40276E+11,Block Group 3; Census Tract 6028; Howard County; Maryland,73,89,162,0,0.6328125,0.062436818,0.139916339,0.126086312,89701.17188,0,0.024398587,0.314907184,0.096250357,0.177820209,0.019436162,2022
2.40276E+11,Block Group 1; Census Tract 6029; Howard County; Maryland,44,54,98,0,0.462264151,0.094047653,0.072729033,0.044319753,44772.59434,0,0.049495767,0.177334529,0.046256781,0.169641935,0.019535139,2022
2.40276E+11,Block Group 2; Census Tract 6029; Howard County; Maryland,51,63,114,0,0.537735849,0.109402372,0.084603161,0.051555631,52082.40566,0,0.057576709,0.206287105,0.053808908,0.197338577,0.02272455,2022
2.40276E+11,Block Group 3; Census Tract 6029; Howard County; Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
2.40276E+11,Block Group 1; Census Tract 6030.01; Howard County; Maryland,4,5,9,0,0,0.010026316,0.006553332,0.003205323,6005.109375,0,0.002652158,0.022679741,0.003584202,0.014556559,0.00340234,2022
2.40276E+11,Block Group 2; Census Tract 6030.01; Howard County; Maryland,36,45,81,0,0,0.090236842,0.058979989,0.028847903,54045.98438,0,0.023869423,0.204117665,0.03225782,0.131009032,0.03062106,2022
2.40276E+11,Block Group 3; Census Tract 6030.01; Howard County; Maryland,46,56,102,0,0,0.113631579,0.074271097,0.036326988,68057.90625,0,0.030057792,0.257037059,0.040620959,0.164974337,0.038559853,2022
2.40276E+11,Block Group 1; Census Tract 6030.03; Howard County; Maryland,86,106,192,0,0.277727431,0.171778328,0.214829046,0.016055279,111178.8079,0,0.031222261,0.507054976,0.01090734,0.052491575,0.034085438,2022
2.40276E+11,Block Group 2; Census Tract 6030.03; Howard County; Maryland,50,60,110,0,0.159114674,0.098414667,0.123079141,0.009198337,63696.19205,0,0.017887754,0.290500246,0.006248997,0.030073298,0.019528116,2022
2.40276E+11,Block Group 1; Census Tract 6030.04; Howard County; Maryland,53,64,117,0,0.141074335,0.071294442,0.12204846,0.034700818,70216.08247,0,0.007747058,0.221157576,0.022822415,0.124057622,0.026277184,2022
2.40276E+11,Block Group 2; Census Tract 6030.04; Howard County; Maryland,58,70,128,0,0.154337734,0.077997339,0.133523102,0.037963288,76817.5945,0,0.008475414,0.241950168,0.024968112,0.13572116,0.028747689,2022
2.40276E+11,Block Group 3; Census Tract 6030.04; Howard County; Maryland,21,25,46,0,0.055465123,0.028030294,0.047984865,0.013643057,27606.32302,0,0.003045852,0.086950842,0.008972915,0.048774792,0.010331201,2022
2.40276E+11,Block Group 1; Census Tract 6040.01; Howard County; Maryland,45,55,100,0,0,0.063428208,0.068102373,0.025644025,53619.40299,0,0.027066974,0.236938032,0.013284126,0.015369689,0.005848643,2022
2.40276E+11,Block Group 2; Census Tract 6040.01; Howard County; Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
2.40276E+11,Block Group 3; Census Tract 6040.01; Howard County; Maryland,106,129,235,0,0,0.149056289,0.160040576,0.060263459,126005.597,0,0.063607388,0.556804374,0.031217696,0.036118768,0.01374431,2022
2.40276E+11,Block Group 1; Census Tract 6040.03; Howard County; Maryland,83,101,184,0,0.641114983,0.179932598,0.172643325,0.046659597,138219.9024,0,0.009541754,0.516163445,0.009238841,0.065126256,0.041044687,2022
2.40276E+11,Block Group 2; Census Tract 6040.03; Howard County; Maryland,6,8,14,0,0.048780488,0.013690524,0.013135905,0.003550187,10516.73171,0,0.000726003,0.039273306,0.000702955,0.004955259,0.003122965,2022
2.40276E+11,Block Group 3; Census Tract 6040.03; Howard County; Maryland,40,49,89,0,0.31010453,0.087032616,0.083506826,0.022569044,66856.36585,0,0.004615305,0.249666014,0.004468787,0.031501287,0.019853137,2022
2.40276E+11,Block Group 1; Census Tract 6040.04; Howard County; Maryland,16,20,36,0,0.099604743,0.034016242,0.03263196,0.014045961,39130.5913,0,0.002284989,0.128732242,0.006955775,0.014012358,0.004536375,2022
2.40276E+11,Block Group 2; Census Tract 6040.04; Howard County; Maryland,87,107,194,0,0.536758893,0.183309747,0.175850006,0.075692124,210870.4087,0,0.012313551,0.693723748,0.037483899,0.075511042,0.024446021,2022
2.40276E+11,Block Group 1; Census Tract 6051.03; Howard County; Maryland,39,47,86,0,0.483146067,0.078622739,0.096330258,0.010527562,103444.9551,0,0.031503912,0.286375729,0.03339759,0.11887132,0.012997516,2022
2.40276E+11,Block Group 2; Census Tract 6051.03; Howard County; Maryland,41,51,92,0,0.516853933,0.084108047,0.103050973,0.011262043,110662.0449,0,0.03370186,0.306355431,0.035727655,0.127164668,0.013904319,2022
2.40276E+11,Block Group 1; Census Tract 6051.04; Howard County; Maryland,47,57,104,0,0.396946565,0.048923386,0.099444976,0.017059409,79234.10687,0,0.019910168,0.227081746,0.023746678,0.109340555,0.016867418,2022
2.40276E+11,Block Group 2; Census Tract 6051.04; Howard County; Maryland,71,87,158,0,0.603053435,0.074325914,0.151079867,0.025917179,120374.8931,0,0.030248139,0.344989576,0.036076684,0.166113536,0.0256255,2022
2.40276E+11,Block Group 1; Census Tract 6051.05; Howard County; Maryland,124,151,275,0,0.540275049,0.047121193,0.138147634,0.003625071,118908.5953,0,0.024964577,0.254291953,0.073229425,0.154572338,0.033216756,2022
2.40276E+11,Block Group 2; Census Tract 6051.05; Howard County; Maryland,8,9,17,0,0.033398821,0.002912946,0.008540036,0.000224095,7350.713163,0,0.001543265,0.015719866,0.00452691,0.009555381,0.002053399,2022
2.40276E+11,Block Group 3; Census Tract 6051.05; Howard County; Maryland,98,119,217,0,0.42632613,0.037182905,0.109011042,0.002860511,93829.69155,0,0.019699321,0.200659468,0.057784674,0.121971627,0.02621104,2022
2.40276E+11,Block Group 1; Census Tract 6051.06; Howard County; Maryland,22,26,48,0,0.153095685,0.023031045,0.026148595,0.007092473,41230.70769,0,0.003542996,0.095492171,0.019613012,0.051837402,0.014129804,2022
2.40276E+11,Block Group 2; Census Tract 6051.06; Howard County; Maryland,95,117,212,0,0.676172608,0.101720447,0.11548963,0.031325089,182102.2923,0,0.015648231,0.421757087,0.086624137,0.228948525,0.062406636,2022
2.40276E+11,Block Group 1; Census Tract 6054.01; Howard County; Maryland,18,23,41,0,0.137123746,0.023705198,0.021092347,0.016570386,14318.18729,0,0.023360697,0.051104692,0.04256613,0.01099625,0.009095976,2022
2.40276E+11,Block Group 2; Census Tract 6054.01; Howard County; Maryland,21,25,46,0,0.153846154,0.026596076,0.023664585,0.018591165,16064.30769,0,0.026209563,0.057336972,0.047757121,0.012337256,0.010205242,2022
2.40276E+11,Block Group 3; Census Tract 6054.01; Howard County; Maryland,26,32,58,0,0.193979933,0.033534183,0.029837955,0.023441034,20254.99666,0,0.03304684,0.072294443,0.0602155,0.015555671,0.012867479,2022
2.40276E+11,Block Group 4; Census Tract 6054.01; Howard County; Maryland,69,85,154,0,0.515050167,0.089039037,0.079224914,0.062239987,53780.50836,0,0.087745058,0.191954211,0.159882535,0.041302988,0.034165375,2022
2.40276E+11,Block Group 1; Census Tract 6054.03; Howard County; Maryland,45,55,100,0,0.714285714,0.139085337,0.129343629,0.178483851,78254.28571,0,0.052721923,0.261682898,0.263959924,0.065858614,0.070062355,2022
2.40276E+11,Block Group 2; Census Tract 6054.03; Howard County; Maryland,18,22,40,0,0.285714286,0.055634135,0.051737452,0.07139354,31301.71429,0,0.021088769,0.104673159,0.10558397,0.026343446,0.028024942,2022
2.40276E+11,Block Group 1; Census Tract 6054.04; Howard County; Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
2.40276E+11,Block Group 2; Census Tract 6054.04; Howard County; Maryland,8,9,17,0,0.548387097,0.08304272,0.079565508,0.055706063,60175.6129,0,0.041204776,0.286857958,0.135975762,0.036599537,0.047749064,2022
2.40276E+11,Block Group 3; Census Tract 6054.04; Howard County; Maryland,6,8,14,0,0.451612903,0.068388122,0.065524536,0.045875581,49556.3871,0,0.033933345,0.236235965,0.111980039,0.030140795,0.039322759,2022
2.40276E+11,Block Group 1; Census Tract 6055.02; Howard County; Maryland,46,57,103,0,0.525510204,0.127623907,0.15781293,0.067615889,66218.4898,0,0.063124349,0.172742208,0.205275527,0.032290532,0.052077588,2022
2.40276E+11,Block Group 2; Census Tract 6055.02; Howard County; Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
2.40276E+11,Block Group 3; Census Tract 6055.02; Howard County; Maryland,42,51,93,0,0.474489796,0.115233236,0.142491286,0.06105124,59789.5102,0,0.056995771,0.15597112,0.185345864,0.029155529,0.047021511,2022
2.40276E+11,Block Group 1; Census Tract 6055.03; Howard County; Maryland,75,91,166,0,0,0.075406559,0.087146331,0.098553,46431.12222,0,0.059745848,0.165803072,0.125416214,0.074515422,0.035630555,2022
2.40276E+11,Block Group 2; Census Tract 6055.03; Howard County; Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
2.40276E+11,Block Group 3; Census Tract 6055.03; Howard County; Maryland,52,63,115,0,0,0.052239484,0.060372458,0.068274668,32166.13889,0,0.041390196,0.114863574,0.086884727,0.05162213,0.024683818,2022
2.40276E+11,Block Group 4; Census Tract 6055.03; Howard County; Maryland,36,43,79,0,0,0.035886254,0.041473254,0.046901729,22096.73889,0,0.028433265,0.078906281,0.05968603,0.035462159,0.01695671,2022
2.40276E+11,Block Group 1; Census Tract 6055.04; Howard County; Maryland,22,28,50,0,0,0.161514683,0.177890724,0.00789177,250001,0,0.031942879,0.436302142,0.021796317,0.450958286,0.059000376,2022
2.40276E+11,Block Group 1; Census Tract 6055.05; Howard County; Maryland,26,32,58,0,0.224806202,0.024092438,0.056137902,0.009300453,56201.77519,0,0.004412624,0.09833362,0.020535671,0.09531267,0.006211616,2022
2.40276E+11,Block Group 2; Census Tract 6055.05; Howard County; Maryland,14,18,32,0,0.124031008,0.01329238,0.030972636,0.005131284,31007.87597,0,0.002434551,0.054253032,0.011330026,0.052586301,0.003427099,2022
2.40276E+11,Block Group 3; Census Tract 6055.05; Howard County; Maryland,76,92,168,0,0.651162791,0.069784993,0.162606337,0.026939243,162791.3488,0,0.012781393,0.284828417,0.059482635,0.276078079,0.017992268,2022
2.40276E+11,Block Group 1; Census Tract 6056.01; Howard County; Maryland,25,31,56,0,0.14213198,0.032665496,0.027561581,0.024490664,17962.49746,0,0.008252236,0.073904978,0.044419667,0.009493722,0.006061377,2022
2.40276E+11,Block Group 2; Census Tract 6056.01; Howard County; Maryland,69,84,153,0,0.388324873,0.089246803,0.075302177,0.066911992,49076.10914,0,0.022546287,0.201918958,0.121360876,0.025938206,0.016560547,2022
2.40276E+11,Block Group 3; Census Tract 6056.01; Howard County; Maryland,9,11,20,0,0.050761421,0.011666249,0.009843422,0.008746666,6415.177665,0,0.002947227,0.026394635,0.015864167,0.003390615,0.002164777,2022
2.40276E+11,Block Group 4; Census Tract 6056.01; Howard County; Maryland,74,91,165,0,0.418781726,0.096246552,0.08120823,0.072159992,52925.21574,0,0.024314623,0.217755739,0.130879376,0.027972575,0.017859413,2022
2.40276E+11,Block Group 1; Census Tract 6056.02; Howard County; Maryland,22,26,48,0,0.167737986,0.040768931,0.039425195,0.018736919,29045.55372,0,0.017812899,0.099780812,0.035197145,0.026266882,0.019289369,2022
2.40276E+11,Block Group 2; Census Tract 6056.02; Howard County; Maryland,68,82,150,0,0.524181206,0.127402908,0.123203733,0.058552873,90767.35537,0,0.05566531,0.311815036,0.10999108,0.082084006,0.060279279,2022
2.40276E+11,Block Group 3; Census Tract 6056.02; Howard County; Maryland,7,9,16,0,0.055912662,0.013589644,0.013141732,0.00624564,9681.85124,0,0.005937633,0.033260271,0.011732382,0.008755627,0.00642979,2022
2.40276E+11,Block Group 4; Census Tract 6056.02; Howard County; Maryland,13,15,28,0,0.097847158,0.023781876,0.02299803,0.01092987,16943.23967,0,0.010390858,0.058205473,0.020531668,0.015322348,0.011252132,2022
2.40276E+11,Block Group 5; Census Tract 6056.02; Howard County; Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
2.40276E+11,Block Group 1; Census Tract 6066.01; Howard County; Maryland,133,163,296,0,0.351694915,0.237343853,0.108440797,0.060743912,150000,0,0.070377308,0.583355633,0.227187584,0.051378111,0.067701365,2022
2.40276E+11,Block Group 1; Census Tract 6066.03; Howard County; Maryland,111,136,247,0,0.380585516,0.076847965,0.079501219,0.095916496,35860.28968,0,0.068534072,0.115263765,0.13685727,0.034245948,0.025684461,2022
2.40276E+11,Block Group 2; Census Tract 6066.03; Howard County; Maryland,27,34,61,0,0.093990755,0.018978647,0.019633904,0.02368788,8856.1849,0,0.016925419,0.02846595,0.033798759,0.008457501,0.006343126,2022
2.40276E+11,Block Group 3; Census Tract 6066.03; Howard County; Maryland,54,66,120,0,0.184899846,0.037335044,0.038624074,0.046599107,17422.00308,0,0.033295905,0.05599859,0.066489362,0.016637708,0.012478281,2022
2.40276E+11,Block Group 4; Census Tract 6066.03; Howard County; Maryland,99,122,221,0,0.340523883,0.068758706,0.07113267,0.085820023,32085.52234,0,0.061319959,0.103130737,0.122451241,0.030641112,0.022980834,2022
2.40276E+11,Block Group 1; Census Tract 6066.04; Howard County; Maryland,96,118,214,0,0.497674419,0.113613019,0.061288886,0.078633458,62067.96279,0,0.065021658,0.205076959,0.162329156,0.045222675,0.020023971,2022
2.40276E+11,Block Group 2; Census Tract 6066.04; Howard County; Maryland,97,119,216,0,0.502325581,0.114674823,0.06186168,0.07936835,62648.03721,0,0.065629337,0.206993566,0.163846251,0.045645317,0.020211111,2022
2.40276E+11,Block Group 1; Census Tract 6066.06; Howard County; Maryland,96,117,213,0,0.578804348,0.11889064,0.076232768,0.10710408,60828.86413,0,0.108486394,0.187118006,0.19027168,0.069591079,0.023337189,2022
2.40276E+11,Block Group 2; Census Tract 6066.06; Howard County; Maryland,70,85,155,0,0.421195652,0.086516663,0.055474549,0.077939588,44265.13587,0,0.078945498,0.136165685,0.138460612,0.050641395,0.016982462,2022
2.40276E+11,Block Group 1; Census Tract 6066.07; Howard County; Maryland,52,64,116,0,0.42804428,0.078694645,0.091685476,0.059936189,66280.08856,0,0.046347479,0.238883047,0.10390966,0.019551292,0.019352802,2022
2.40276E+11,Block Group 2; Census Tract 6066.07; Howard County; Maryland,50,62,112,0,0.413284133,0.075981036,0.088523908,0.057869424,63994.56827,0,0.044749291,0.230645701,0.100326568,0.01887711,0.018685464,2022
2.40276E+11,Block Group 3; Census Tract 6066.07; Howard County; Maryland,19,24,43,0,0.158671587,0.029171291,0.033986858,0.022217725,24569.34317,0,0.017180531,0.088551474,0.038518236,0.007247462,0.007173883,2022
2.40276E+11,Block Group 1; Census Tract 6067.01; Howard County; Maryland,45,54,99,0,0.61875,0.097366751,0.138475177,0.102234071,112535.1563,0,0.020839305,0.428757614,0.119271766,0.023499642,0.026381673,2022
2.40276E+11,Block Group 2; Census Tract 6067.01; Howard County; Maryland,27,34,61,0,0.38125,0.059993655,0.085323089,0.062992711,69339.84375,0,0.01284038,0.264183984,0.073490684,0.014479577,0.016255374,2022
2.40276E+11,Block Group 1; Census Tract 6067.04; Howard County; Maryland,34,42,76,0,0.265734266,0.068720624,0.07350432,0.047348164,26098.82517,0,0.007696809,0.103284954,0.08695839,0.058892249,0.008901865,2022
